coupon_id,discount_rate
100170021,50:5
100170037,50:5
100170039,200:20
100170049,100:50
100170056,5:1
100170059,1000:100
100170062,50:30
100170108,800:50
100170110,500:50
100170115,100:50
100170129,50:5
100170132,5:1
100170173,100:50
100170175,300:30
100170200,20:10
100170230,5:1
100170291,100:50
100170301,200:20
100170304,200:10
100170305,300:50
100170313,50:1
100170317,30:1
100170320,10:5
100170324,100:5
100170350,150:20
100170373,100:10
100170380,20:10
100170395,10:5
100170403,200:10
100170407,200:20
100170411,300:30
100170434,10:5
100170443,800:50
100170450,300:10
100170470,100:50
100170475,10:5
100170477,500:50
100170483,50:1
100170487,200:30
100170490,50:5
100170495,150:10
100170505,50:1
100170515,150:10
100170519,200:20
100170521,200:10
100170529,10:5
100170541,300:50
100170544,50:20
100170549,1000:20
100170563,500:50
100170569,30:1
100170577,10:5
100170600,1000:100
100170611,100:10
100170617,30:1
100170618,300:50
100170622,200:10
100170629,200:20
100170635,100:50
100170642,500:50
100170645,150:10
100170647,100:10
100170664,50:1
100170665,200:30
100170669,150:5
100170670,50:1
100170678,200:10
100170689,10:5
100170694,20:10
100170697,100:10
100170719,100:5
100170746,50:1
100170752,150:10
100170755,5:1
100170764,100:1
100170766,150:100
100170767,150:10
100170812,50:5
100170814,1000:5
100170815,300:50
100170823,150:10
100170853,30:20
100170864,500:100
100170866,30:20
100170867,300:30
100170878,200:10
100170898,300:5
100170899,30:10
100170901,5:1
100170902,50:1
100170903,50:5
100170909,800:50
100170911,50:10
100170914,50:10
100170918,20:1
100170919,200:20
100170926,30:20
100170943,200:20
100170950,50:20
100170960,5:1
100170969,50:1
100170970,300:10
100170985,50:10
100170993,150:20
100171003,50:5
100171009,50:1
100171019,10:5
100171024,200:50
100171027,100:10
100171043,500:100
100171045,1000:100
100171049,300:10
100171062,200:20
100171063,30:20
100171067,20:10
100171070,50:5
100171073,50:30
100171091,5:1
100171093,50:10
100171099,100:50
100171110,50:30
100171111,200:10
100171114,200:20
100171116,50:10
100171117,150:10
100171126,200:10
100171127,300:10
100171141,20:1
100171144,20:10
100171154,50:5
100171162,300:10
100171164,1000:20
100171165,20:5
100171191,150:10
100171194,200:20
100171221,200:20
100171231,150:20
100171248,50:10
100171253,50:1
100171261,300:20
100171268,150:5
100171274,20:10
100171305,500:30
100171308,800:100
100171311,200:10
100171312,50:1
100171318,1000:100
100171321,30:20
100171349,20:10
100171357,100:50
100171359,30:20
100171360,300:20
100171384,1000:100
100171388,50:5
100171399,1000:30
100171407,500:50
100171410,200:50
100171415,150:20
100171420,50:10
100171436,300:50
100171444,200:10
100171445,30:1
100171446,200:5
100171451,1000:20
100171457,10:5
100171463,50:1
100171476,200:10
100171482,200:20
100171488,200:20
100171490,100:1
100171518,300:10
100171533,100:5
100171546,150:10
100171568,50:30
100171574,50:5
100171583,30:20
100171590,50:5
100171593,30:20
100171598,20:1
100171608,30:20
100171622,50:1
100171629,100:50
100171632,200:20
100171639,150:10
100171642,20:10
100171645,50:5
100171650,50:10
100171651,50:10
100171659,300:50
100171668,30:1
100171677,10:5
100171680,150:10
100171682,100:20
100171691,10:1
100171705,50:10
100171714,50:5
100171716,300:20
100171743,50:5
100171767,50:5
100171774,5:1
100171776,150:10
100171778,150:5
100171783,30:10
100171795,200:10
100171796,500:50
100171801,20:10
100171803,50:10
100171804,800:100
100171812,300:20
100171819,20:10
100171837,150:20
100171849,150:30
100171851,200:5
100171878,100:5
100171894,50:1
100171895,300:20
100171897,50:30
100171902,20:10
100171903,10:5
100171904,150:10
100171905,50:30
100171918,300:20
100171919,100:5
100171931,200:10
100171937,500:100
100171949,50:30
100171954,50:1
100171967,50:5
100171987,200:100
100171989,300:20
100171993,50:5
100171994,5:1
100172002,50:5
100172003,150:10
100172007,150:100
100172019,200:50
100172020,200:30
100172021,100:50
100172029,100:50
100172038,50:1
100172040,10:5
100172041,150:10
100172043,200:20
100172052,1000:50
100172057,300:10
100172060,100:10
100172064,10:5
100172068,30:1
100172070,200:20
100172088,100:50
100172095,300:10
100172105,1000:100
100172109,200:10
100172111,200:10
100172128,10:5
100172138,300:10
100172143,50:1
100172159,20:10
100172161,200:10
100172165,50:10
100172170,100:30
100172177,150:10
100172179,200:50
100172192,50:10
100172207,500:100
100172217,150:10
100172237,150:30
100172253,200:30
100172267,100:50
100172270,300:30
100172295,20:10
100172298,50:10
100172310,100:50
100172316,200:30
100172329,150:10
100172330,300:10
100172336,300:50
100172339,5:1
100172340,20:10
100172342,30:20
100172345,100:10
100172353,100:1
100172372,500:100
100172377,150:5
100172379,100:10
100172382,200:10
100172386,300:20
100172406,150:10
100172420,100:50
100172422,150:5
100172427,200:20
100172433,20:10
100172437,10:5
100172439,50:10
100172450,200:30
100172462,10:5
100172465,800:10
100172472,100:50
100172477,300:20
100172489,20:10
100172495,100:10
100172531,30:20
100172539,50:1
100172540,200:20
100172544,100:10
100172552,10:5
100172563,10:1
100172568,300:50
100172574,50:5
100172586,10:5
100172587,50:5
100172592,300:10
100172593,100:10
100172597,200:20
100172598,20:10
100172602,200:30
100172608,5:1
100172614,50:5
100172623,300:50
100172640,50:5
100172644,800:50
100172645,300:10
100172660,500:50
100172682,100:5
100172686,50:5
100172698,300:20
100172708,300:30
100172709,50:1
100172726,50:5
100172734,300:50
100172736,500:10
100172739,50:1
100172748,200:10
100172752,500:100
100172756,50:5
100172771,50:10
100172777,10:5
100172789,30:10
100172816,10:5
100172821,300:50
100172822,20:10
100172826,300:10
100172835,100:30
100172836,10:5
100172837,5:1
100172843,200:20
100172848,500:10
100172849,5:1
100172856,200:20
100172871,50:1
100172883,50:10
100172897,300:100
100172899,200:20
100172911,10:5
100172913,10:5
100172920,1000:100
100172926,100:5
100172931,30:20
100172943,100:1
100172948,150:5
100172981,5:1
100172997,50:1
100173000,100:10
100173008,30:20
100173019,10:1
100173020,50:1
100173022,100:5
100173026,150:10
100173032,300:20
100173043,100:10
100173045,150:10
100173058,100:10
100173076,50:5
100173077,30:1
100173086,5:1
100173096,50:10
100173099,300:1
100173100,300:10
100173106,50:5
100173116,10:5
100173132,1000:300
100173133,100:5
100173145,300:20
100173150,50:5
100173165,800:20
100173195,1000:100
100173205,300:50
100173207,800:100
100173220,300:50
100173221,50:5
100173223,150:10
100173236,10:5
100173237,150:10
100173240,200:20
100173242,50:1
100173243,5:1
100173244,20:10
100173251,200:50
100173256,150:100
100173259,300:50
100173265,50:1
100173266,500:100
100173280,150:10
100173285,5:1
100173292,20:10
100173296,200:30
100173310,50:5
100173325,150:10
100173327,200:50
100173329,150:5
100173330,300:20
100173342,200:10
100173343,300:50
100173358,50:5
100173363,300:30
100173368,20:10
100173384,10:5
100173395,200:10
100173400,5:1
100173407,20:10
100173417,50:30
100173420,50:10
100173432,200:20
100173446,300:20
100173459,300:50
100173461,100:10
100173481,50:1
100173492,1000:100
100173498,100:10
100173509,150:30
100173512,50:1
100173526,100:5
100173544,50:10
100173549,800:20
100173555,1000:30
100173564,20:10
100173568,50:1
100173575,20:10
100173585,50:5
100173586,50:1
100173601,10:5
100173603,150:10
100173612,200:5
100173619,10:5
100173621,150:20
100173636,10:5
100173637,20:10
100173642,150:20
100173652,300:20
100173658,100:5
100173665,20:10
100173666,5:1
100173672,50:5
100173681,500:100
100173682,10:5
100173688,200:50
100173690,100:10
100173695,500:50
100173702,10:5
100173707,50:5
100173708,500:30
100173709,5:1
100173710,50:30
100173712,200:20
100173720,50:10
100173729,50:5
100173755,20:10
100173758,150:10
100173765,150:10
100173767,500:50
100173768,50:5
100173786,200:20
100173789,150:10
100173794,300:50
100173811,200:10
100173816,200:5
100173819,300:50
100173837,500:30
100173868,100:1
100173877,150:10
100173899,800:100
100173914,500:20
100173916,100:20
100173925,100:10
100173932,10:5
100173944,50:1
100173952,100:10
100173961,200:30
100173974,150:5
100173979,100:5
100173981,30:1
100173984,100:10
100173985,50:1
100173987,20:10
100173989,200:30
100173990,100:50
100173993,100:10
100174024,200:20
100174037,500:20
100174052,50:10
100174061,50:1
100174071,200:20
100174081,300:30
100174087,30:1
100174097,5:1
100174102,10:5
100174107,200:20
100174127,100:5
100174134,200:10
100174136,30:1
100174139,150:10
100174145,20:5
100174150,100:5
100174159,1000:50
100174180,100:20
100174182,300:10
100174202,150:100
100174208,200:10
100174219,150:10
100174224,300:50
100174228,150:10
100174235,50:5
100174236,150:5
100174238,200:10
100174254,5:1
100174256,5:1
100174260,50:10
100174263,300:30
100174267,20:10
100174282,300:100
100174287,50:5
100174296,200:20
100174297,20:10
100174305,100:50
100174309,150:20
100174310,100:20
100174322,1000:100
100174330,30:1
100174341,150:10
100174344,1000:100
100174347,100:10
100174364,300:10
100174366,150:10
100174371,200:20
100174372,150:5
100174374,300:10
100174378,150:10
100174396,150:20
100174402,10:5
100174408,10:5
100174409,50:1
100174417,100:50
100174422,200:10
100174426,300:20
100174436,100:50
100174441,300:30
100174443,200:20
100174444,200:20
100174445,30:20
100174460,100:5
100174464,5:1
100174471,50:5
100174480,100:5
100174492,300:10
100174493,50:5
100174517,5:1
100174530,1000:100
100174531,500:20
100174539,300:10
100174541,50:5
100174544,10:1
100174546,100:5
100174554,300:10
100174555,200:10
100174564,30:20
100174565,150:5
100174570,50:5
100174584,50:1
100174585,50:5
100174598,20:10
100174608,200:10
100174614,30:1
100174617,50:10
100174627,500:50
100174628,50:10
100174650,150:10
100174653,200:5
100174659,150:10
100174665,200:20
100174672,150:5
100174673,100:50
100174674,1000:100
100174685,200:20
100174688,50:1
100174699,10:5
100174710,150:10
100174712,200:50
100174718,100:20
100174721,300:10
100174732,150:5
100174735,30:20
100174754,50:5
100174783,50:1
100174795,100:5
100174804,500:50
100174817,150:20
100174829,5:1
100174840,5:1
100174870,150:10
100174872,100:5
100174875,150:10
100174887,300:30
100174901,1000:100
100174907,50:30
100174929,150:10
100174938,150:1
100174946,30:20
100174961,200:20
100174977,50:5
100174982,300:10
100174989,100:10
100175012,150:20
100175015,200:20
100175017,100:20
100175020,50:20
100175025,300:50
100175037,50:5
100175038,50:1
100175047,200:30
100175048,300:50
100175051,150:5
100175060,200:20
100175063,50:10
100175071,500:30
100175080,30:1
100175088,100:50
100175120,150:10
100175127,200:20
100175133,500:100
100175139,300:50
100175144,100:10
100175150,500:20
100175170,200:20
100175183,30:1
100175193,30:20
100175197,1000:100
100175198,50:5
100175206,200:20
100175212,50:5
100175213,200:20
100175215,5:1
100175228,50:1
100175246,100:10
100175249,150:20
100175262,10:5
100175270,150:20
100175287,100:10
100175292,30:20
100175302,150:10
100175307,5:1
100175308,50:1
100175316,10:5
100175321,150:10
100175323,100:10
100175337,200:50
100175342,30:1
100175343,300:10
100175345,100:5
100175354,50:1
100175365,100:5
100175373,5:1
100175380,500:100
100175406,150:10
100175419,20:5
100175431,300:30
100175460,200:10
100175481,200:10
100175487,150:20
100175489,500:20
100175493,10:5
100175502,300:5
100175513,150:10
100175518,300:20
100175551,5:1
100175561,800:50
100175580,30:10
100175583,30:20
100175590,50:20
100175602,100:10
100175614,200:10
100175624,300:50
100175635,5:1
100175638,50:5
100175640,300:50
100175645,50:5
100175646,50:1
100175694,5:1
100175706,50:1
100175710,50:30
100175719,1000:20
100175727,1000:100
100175732,200:10
100175737,150:5
100175758,200:10
100175775,10:5
100175784,20:10
100175804,200:10
100175814,50:5
100175859,100:10
100175862,150:20
100175873,1000:30
100175893,200:20
100175912,500:10
100175916,10:5
100175918,20:10
100175920,800:100
100175921,50:5
100175928,300:50
100175935,50:5
100175939,50:20
100175940,300:10
100175947,300:10
100175953,20:10
100175962,10:5
100175968,50:5
100175974,500:20
100175983,30:20
100176003,150:10
100176010,100:5
100176018,50:5
100176027,50:5
100176036,100:5
100176045,100:5
100176048,150:10
100176051,300:50
100176064,30:20
100176065,50:1
100176069,50:30
100176074,50:30
100176084,5:1
100176085,300:50
100176102,30:10
100176110,50:5
100176125,50:1
100176126,50:5
100176161,30:1
100176168,200:10
100176171,100:5
100176172,50:5
100176196,500:20
100176201,200:10
100176202,800:100
100176210,300:50
100176218,300:20
100176221,800:50
100176230,20:10
100176233,500:50
100176236,50:5
100176261,300:30
100176270,300:20
100176289,150:5
100176295,150:20
100176297,150:10
100176317,50:5
100176324,300:50
100176334,5:1
100176356,20:10
100176362,50:30
100176364,100:1
100176366,20:10
100176370,50:10
100176386,150:10
100176395,200:10
100176398,300:10
100176401,30:1
100176408,150:5
100176430,300:50
100176435,300:20
100176437,300:50
100176443,200:10
100176452,150:10
100176456,500:50
100176472,20:5
100176484,50:1
100176497,800:100
100176502,100:5
100176505,50:5
100176512,100:20
100176516,50:5
100176521,300:30
100176529,10:5
100176532,200:10
100176535,100:10
100176557,50:10
100176564,150:1
100176579,150:10
100176581,50:10
100176595,30:1
100176596,150:10
100176611,500:20
100176647,10:5
100176671,50:10
100176687,200:20
100176703,800:100
100176704,300:10
100176708,20:10
100176718,150:100
100176719,150:5
100176744,1000:100
100176747,500:30
100176772,200:20
100176785,200:20
100176788,500:100
100176795,200:20
100176809,20:10
100176810,30:1
100176827,500:20
100176844,50:1
100176856,300:5
100176863,30:1
100176877,200:20
100176879,10:5
100176881,10:5
100176885,150:10
100176893,100:10
100176899,300:50
100176904,200:10
100176912,100:20
100176916,200:10
100176937,20:10
100176939,30:20
100176952,150:10
100176953,150:10
100176954,100:1
100176969,100:10
100176979,1000:300
100176990,50:5
100176997,500:20
100176999,10:5
100177005,150:5
100177008,300:20
100177011,10:5
100177017,10:5
100177027,100:50
100177028,20:10
100177041,150:20
100177046,5:1
100177050,150:10
100177068,150:10
100177079,5:1
100177097,200:20
100177098,10:1
100177112,5:1
100177121,50:10
100177134,50:5
100177138,5:1
100177147,30:20
100177150,5:1
100177165,100:1
100177176,50:1
100177177,10:5
100177181,200:30
100177184,1000:100
100177192,300:30
100177212,50:5
100177213,20:10
100177221,150:10
100177224,150:20
100177226,50:5
